config_id,search_param,search_width,effective_search_width,ablation,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,index_size_mb,resident_bytes,peak_rss_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,dataset,method,source_row,qps_units,p95_ms,read_mib,formal_ready,workers,cache_mode,repeat_id,source_run_id,binary_sha256,query_split_sha256
beam1,21,21,21,db1+coalescing+reuse,1,0.947044444444,52.444280436,609476.814833887,581202.762,1069707.264,1357636.414,3487.021252632,277206144,747388928,245.665888889,327.697888889,1342250.552888889,603793.752217003,300.859991444,170.361821778,611.6035,1142.674629778,1243.769222222,378.903,1242.769222222,377.903,378.903,307.091,21.0,20.606888889,9000,dbpedia,Ours-Disk,11,queries/s,1069.707264,1.2800698784722224,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,22,22,22,db1+coalescing+reuse,1,0.949911111111,50.688575335,630618.023103108,603249.45,1117368.678,1391355.765,3487.021252632,277206144,747388928,252.183444444,334.786222222,1371284.366222222,624845.558742001,307.489034111,169.235087444,628.706493556,1189.298809222,1276.934555556,385.871777778,1275.934555556,384.871777778,385.871777778,313.211111111,22.0,21.575111111,9000,dbpedia,Ours-Disk,12,queries/s,1117.368678,1.3077586805555554,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,23,23,23,db1+coalescing+reuse,1,0.951811111111,49.678501919,643340.875962776,611022.699,1130099.595,1392537.834,3487.021252632,277206144,747388928,258.509666667,341.659111111,1399435.719111111,637476.423911886,312.346907,169.611232333,639.446076667,1238.160955556,1308.764555556,392.562444444,1307.764555556,391.562444444,392.562444444,319.117888889,23.0,22.541222222,9000,dbpedia,Ours-Disk,13,queries/s,1130.099595,1.3346059027777777,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,24,24,24,db1+coalescing+reuse,1,0.953755555556,48.263294689,661968.561923,630299.497,1161451.525,1463900.861,3487.021252632,277206144,747388928,264.761666667,348.437777778,1427201.137777778,656027.957302338,316.666283444,169.685869,653.707412889,1278.377584222,1340.544666667,399.157333333,1339.544666667,398.157333333,399.157333333,324.933111111,24.0,23.504666667,9000,dbpedia,Ours-Disk,14,queries/s,1161.451525,1.3610850694444447,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,25,25,25,db1+coalescing+reuse,1,0.955466666667,47.030034771,679671.902129557,649057.485,1184716.786,1500375.354,3487.021252632,277206144,747388928,270.924444444,355.094222222,1454465.934222222,673628.227398335,322.732531667,169.704621778,669.853773111,1332.125264222,1371.804,405.604555556,1370.804,404.604555556,405.604555556,330.627,25.0,24.467222222,9000,dbpedia,Ours-Disk,15,queries/s,1184.7167860000002,1.3870868055555554,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,26,26,26,db1+coalescing+reuse,1,0.957055555556,44.126340705,724450.544486445,689166.714,1258989.83,1579164.269,3487.021252632,277206144,747388928,277.023777778,361.654111111,1481335.239111111,718316.345366223,327.011631,169.341679,679.964329,1374.495826111,1403.175888889,411.929111111,1402.175888889,410.929111111,411.929111111,336.220888889,26.0,25.433222222,9000,dbpedia,Ours-Disk,16,queries/s,1258.98983,1.4127113715277777,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,27,27,27,db1+coalescing+reuse,1,0.958755555556,44.481174903,718556.493964667,683807.235,1259150.021,1567206.062,3487.021252632,277206144,747388928,283.054777778,368.145555556,1507924.195555556,712303.019602556,331.765184333,169.846227889,720.333336333,1424.098377111,1434.374777778,418.191222222,1433.374777778,417.191222222,418.191222222,341.754333333,27.0,26.391222222,9000,dbpedia,Ours-Disk,17,queries/s,1259.150021,1.4380685763888894,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,28,28,28,db1+coalescing+reuse,1,0.960188888889,43.563926031,733763.017325889,698772.049,1276549.929,1548204.632,3487.021252632,277206144,747388928,289.017555556,374.538777778,1534110.833777778,727438.584387334,337.212742667,170.797292222,706.938179444,1467.394494444,1465.461777778,424.335222222,1464.461777778,423.335222222,424.335222222,347.184222222,28.0,27.354555556,9000,dbpedia,Ours-Disk,18,queries/s,1276.549929,1.4630421006944447,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,29,29,29,db1+coalescing+reuse,1,0.961477777778,43.130661419,740818.230869555,705637.239,1285455.467,1603221.448,3487.021252632,277206144,747388928,294.886222222,380.825888889,1559862.840888889,734399.272962555,342.956764111,170.049585444,735.366066111,1517.120999444,1495.989666667,430.347222222,1494.989666667,429.347222222,430.347222222,352.507222222,29.0,28.318666667,9000,dbpedia,Ours-Disk,19,queries/s,1285.455467,1.4876011284722224,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,30,30,30,db1+coalescing+reuse,1,0.962744444444,41.980163624,761256.616357001,729542.611,1309834.623,1650039.074,3487.021252632,277206144,747388928,300.620666667,386.969777778,1585028.209777778,754766.960633334,347.560365222,169.311452667,738.816067222,1559.476017111,1526.527555556,436.207666667,1525.527555556,435.207666667,436.207666667,357.692,30.0,29.277777778,9000,dbpedia,Ours-Disk,20,queries/s,1309.834623,1.5116006944444447,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,40,40,40,db1+coalescing+reuse,1,0.971455555556,35.271459129,906157.406248333,865210.566,1543947.372,1902046.967,3487.021252632,277206144,747388928,355.643777778,445.409555556,1824397.539555555,898715.480444219,395.319683667,169.846183556,900.914107556,2037.119912778,1823.512444444,490.976555556,1822.512444444,489.976555556,490.976555556,406.557888889,40.0,38.851666667,9000,dbpedia,Ours-Disk,21,queries/s,1543.947372,1.7398810763888883,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,50,50,50,db1+coalescing+reuse,1,0.976288888889,30.696379361,1041157.160402889,997021.129,1767297.34,2133076.533,3487.021252632,277206144,747388928,406.686444444,499.179333333,2044638.549333333,1032992.818041779,435.135221333,169.937899778,1012.674102111,2441.593313222,2107.349222222,540.192111111,2106.349222222,539.192111111,540.192111111,450.826888889,50.0,48.352444444,9000,dbpedia,Ours-Disk,22,queries/s,1767.29734,1.949919270833333,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,60,60,60,db1+coalescing+reuse,1,0.9799,27.111742624,1178757.152976774,1126757.384,1988825.4,2429789.178,3487.021252632,277206144,747388928,454.870666667,549.661333333,2251412.821333333,1169803.006034001,476.379783222,169.756793,1112.326784444,2862.048308222,2382.003333333,585.490222222,2381.003333333,584.490222222,585.490222222,491.876444444,60.0,57.784888889,9000,dbpedia,Ours-Disk,23,queries/s,1988.8254,2.147114583333333,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,70,70,70,db1+coalescing+reuse,1,0.9822,24.872543298,1285077.558467004,1228142.339,2135917.534,2576924.692,3487.021252632,277206144,747388928,500.718666667,597.529222222,2447479.694222222,1275341.592533671,517.220814889,170.204394667,1242.385845333,3315.979238222,2648.223555556,627.488111111,2647.223555556,626.488111111,627.488111111,530.372666667,70.0,67.156555556,9000,dbpedia,Ours-Disk,24,queries/s,2135.917534,2.3340985243055554,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,80,80,80,db1+coalescing+reuse,1,0.984077777778,22.755175668,1404569.331289116,1346311.777,2338953.243,2794749.918,3487.021252632,277206144,747388928,545.197444444,643.937222222,2637566.862222222,1394107.909883555,554.595112111,169.836079222,1352.130209,3728.917574889,2907.794444444,667.486444444,2906.794444444,666.486444444,667.486444444,567.424,80.0,76.513222222,9000,dbpedia,Ours-Disk,25,queries/s,2338.953243,2.5153797743055555,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,90,90,90,db1+coalescing+reuse,1,0.985322222222,21.051631848,1518077.860397007,1451928.314,2516016.003,3019928.793,3487.021252632,277206144,747388928,588.411444444,689.021666667,2822232.746666667,1506833.92923089,594.799791444,169.984506444,1476.079547333,4159.767700444,3161.161666667,706.135333333,3160.161666667,705.135333333,706.135333333,603.208,90.0,85.813666667,9000,dbpedia,Ours-Disk,26,queries/s,2516.016003,2.691490885416667,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,100,100,100,db1+coalescing+reuse,1,0.986377777778,19.515057192,1638101.970590773,1564871.69,2699845.859,3317139.323,3487.021252632,277206144,747388928,630.504666667,732.967444444,3002234.652444445,1626244.811039334,629.938635,170.005585778,1575.441506778,4546.402691889,3408.124,743.626888889,3407.124,742.626888889,743.626888889,637.887333333,100.0,95.080111111,9000,dbpedia,Ours-Disk,27,queries/s,2699.845859,2.8631540798611117,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,140,140,140,db1+coalescing+reuse,1,0.988644444444,15.445446843,2069329.832304893,1975332.935,3415555.091,4140965.4,3487.021252632,277206144,747388928,759.767222222,864.435222222,3540726.670222222,2055624.381677001,772.608253333,170.532138,2000.921752,4614.672214889,4356.902,885.940222222,4355.902,884.940222222,885.940222222,769.313333333,100.0,95.120666667,9000,dbpedia,Ours-Disk,28,queries/s,3415.555091,3.3767000868055552,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,180,180,180,db1+coalescing+reuse,1,0.990055555556,13.010494913,2457385.654295667,2360352.674,4040695.073,4813719.918000001,3487.021252632,277206144,747388928,882.301111111,988.779333333,4050040.149333333,2441988.789941545,918.100497111,170.248548,2370.530188556,5320.017461,5253.608333333,1020.855555556,5252.608333333,1019.855555556,1020.855555556,893.433111111,100.0,95.248222222,9000,dbpedia,Ours-Disk,29,queries/s,4040.695073,3.862419270833333,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,220,220,220,db1+coalescing+reuse,1,0.991088888889,11.252321687,2841027.369853775,2709913.819,4704585.214,5635331.808,3487.021252632,277206144,747388928,1001.836,1109.948,4546347.008,2824072.075335,1051.08748,170.503802667,2757.541154556,7228.956608556,6111.611555556,1151.735555556,6110.611555556,1150.735555556,1151.735555556,1013.394,100.0,95.683777778,9000,dbpedia,Ours-Disk,30,queries/s,4704.585214,4.335734375,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,260,260,260,db1+coalescing+reuse,1,0.991633333333,9.929454015,3219270.940958445,3044157.481,5403062.877,6456143.756,3487.021252632,277206144,747388928,1121.223666667,1230.823444444,5041452.828444445,3200659.33802689,1192.417510111,170.293887778,3151.580949667,10696.278052444,6938.881333333,1279.916111111,6937.881333333,1278.916111111,1279.916111111,1130.480888889,100.0,96.624222222,9000,dbpedia,Ours-Disk,31,queries/s,5403.062877,4.807904079861111,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,300,300,300,db1+coalescing+reuse,1,0.992166666667,8.815096564,3625526.807145216,3409583.965,6173950.873,7330238.003,3487.021252632,277206144,747388928,1243.189111111,1354.232,5546934.272,3605206.755383546,1328.0368,171.032550222,3511.546870778,16192.984594889,7742.052222222,1406.084444444,7741.052222222,1405.084444444,1406.084444444,1245.580444444,100.0,98.29,9000,dbpedia,Ours-Disk,32,queries/s,6173.950873,5.28996875,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,340,340,340,db1+coalescing+reuse,1,0.992577777778,7.925841196,4032725.034200453,3767438.093,6926019.583000001,8188386.172999999,3487.021252632,277206144,747388928,1370.711888889,1483.182,6075113.472,4010903.142961137,1470.226881778,170.778219667,3875.052929444,22375.909395444,8525.724222222,1531.271555556,8524.724222222,1530.271555556,1531.271555556,1359.811888889,100.0,100.853888889,9000,dbpedia,Ours-Disk,33,queries/s,6926.019583,5.7936796875,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,380,380,380,db1+coalescing+reuse,1,0.993044444444,7.13664704,4479050.558300563,4203574.593,7652922.74,9054241.877999999,3487.021252632,277206144,747388928,1504.439666667,1618.314888889,6628617.784888889,4455426.752439883,1612.739304333,171.695837778,4310.977896,29356.836787778,9291.394555556,1655.196666667,9290.394555556,1654.196666667,1655.196666667,1473.011222222,100.0,104.414666667,9000,dbpedia,Ours-Disk,34,queries/s,7652.92274,6.321542534722222,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,420,420,420,db1+coalescing+reuse,1,0.993366666667,6.459607485,4948201.693785319,4722057.606,8345832.005,9826387.66,3487.021252632,277206144,747388928,1645.098222222,1760.381777778,7210523.761777778,4922908.43513855,1741.452901444,171.480616778,4718.745551222,36442.454178555,10041.007,1778.121777778,10040.007,1777.121777778,1778.121777778,1585.592111111,100.0,109.135333333,9000,dbpedia,Ours-Disk,35,queries/s,8345.832005,6.876491319444445,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,460,460,460,db1+coalescing+reuse,1,0.993588888889,5.885199548,5430683.583721553,5222503.043,9108362.934,10493397.326,3487.021252632,277206144,747388928,1792.047555556,1908.744111111,7818215.879111111,5403738.02081209,1887.306485889,171.728836556,5129.808377333,43999.461426889,10775.619555556,1900.422333333,10774.619555556,1899.422333333,1900.422333333,1697.887777778,100.0,114.960555556,9000,dbpedia,Ours-Disk,36,queries/s,9108.362934,7.456031684027778,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,500,500,500,db1+coalescing+reuse,1,0.993688888889,5.391773933,5928204.554125542,5772329.945,9779704.641,11469403.929,3487.021252632,277206144,747388928,1943.480444444,2061.642222222,8444486.542222222,5899658.496245117,2011.634959778,171.433289111,5524.477649667,51030.336218333,11497.468222222,2021.840666667,11496.468222222,2020.840666667,2021.840666667,1809.763555556,100.0,121.743777778,9000,dbpedia,Ours-Disk,37,queries/s,9779.704641,8.053289930555556,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,540,540,540,db1+coalescing+reuse,1,0.993855555556,4.96317216,6440726.715548119,6302393.966,10457099.661,11998436.533,3487.021252632,277206144,747388928,2098.459777778,2218.150333333,9085543.765333334,6410387.182869338,2149.681473889,172.084731778,5981.724178,56671.438371778,12207.432666667,2142.621777778,12206.432666667,2141.621777778,2142.621777778,1921.431111111,100.0,129.217888889,9000,dbpedia,Ours-Disk,38,queries/s,10457.099661,8.664649739583334,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
beam1,580,580,580,db1+coalescing+reuse,1,0.994077777778,4.602208876,6946080.848209547,6858673.863,11161657.299,12722510.002,3487.021252632,277206144,747388928,2255.927555556,2377.233222222,9737147.278222222,6913828.37418166,2292.068569556,171.930995556,6368.592861667,62365.555905556,12908.379111111,2262.762888889,12907.379111111,2261.762888889,2262.762888889,2032.926444444,100.0,137.162777778,9000,dbpedia,Ours-Disk,39,queries/s,11161.657299,9.286067274305555,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=1,1,,,1,0.185722,32.5281,919980,945873,1135290.0,1227100.0,23203.1,12288,223682560,67.1914,403.149,1651300.0,917295,919906,65.1772,919906,8.7265,5.27044,5.27044,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,0,queries/s,1135.29,1.5748023986816406,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=2,2,,,1,0.300267,36.1324,824421,943701,1130030.0,1211500.0,23203.1,12288,226578432,59.0557,354.334,1451350.0,822000,824346,65.9318,824346,8.78336,7.70744,7.70744,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,1,queries/s,1130.03,1.384115219116211,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=3,3,,,1,0.360589,45.3045,636207,873749,1103190.0,1178070.0,23203.1,12288,226578432,46.6259,279.755,1145880.0,634239,636138,61.9535,636138,6.1881,9.146,9.146,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,2,queries/s,1103.19,1.0927963256835938,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=4,4,,,1,0.412111,59.9153,465250,179864,1058030.0,1142750.0,23203.1,12288,226578432,35.0829,210.497,862197,463375,465181,62.3455,465181,6.31044,10.2899,10.2899,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,3,queries/s,1058.03,0.8222551345825195,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=5,5,,,1,0.461478,82.0719,323668,151747,998792,1093660.0,23203.1,12288,226578432,25.486,152.916,626344,321819,323601,60.9322,323601,6.02803,11.3117,11.3117,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,4,queries/s,998.792,0.5973281860351562,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=6,6,,,1,0.507389,107.435,226672,142689,901644,1008410.0,23203.1,12288,226578432,19.3341,116.005,475155,224787,226601,64.4256,226601,6.33678,12.2407,12.2407,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,5,queries/s,901.644,0.4531431198120117,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=7,7,,,1,0.549744,127.645,181466,142578,355655,941697,23203.1,12288,226578432,16.1146,96.6873,396031,179624,181393,66.0382,181393,6.82832,13.1008,13.1008,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,6,queries/s,355.655,0.3776845932006836,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=8,8,,,1,0.589122,136.803,164701,147426,258524,840024,23203.1,12288,226578432,15.0368,90.2207,369544,162827,164628,66.3413,164628,6.32873,13.9358,13.9358,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,7,queries/s,258.524,0.35242462158203125,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
QG_R64_EF400_t3,ef=9,9,,,1,0.624478,134.933,166451,156513,260785,343743,23203.1,12288,226578432,15.1514,90.9087,372362,164618,166379,65.1277,166379,6.24637,14.7367,14.7367,,,,,,,9000,dbpedia,SymphonyQG-DiskPort,8,queries/s,260.785,0.35511207580566406,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,51f0ad0cdf59b3f1b0db53716616a833ce8557449651856253c2b6c1a5960dec
