layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,method_display,layer_display
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,460,460,,standard,1,0.77475,161.774786762,172225.38175375,162736.341,278931.899,338084.983,,,,,787.107123375,484000968,,,645152768,0.0,0.0,341336064.0,0.0,396.56,396.56,1624309.76,83395.453745,82666.2761275,27.40653375,6136.2453475,0.0,464.58625,18146.825,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,480,480,,standard,1,0.77475,158.045112972,175929.8979125,169620.183,261996.47,343024.282,,,,,787.107123375,484000968,,,648187904,0.0,0.0,341336064.0,0.0,413.525,413.525,1693798.4,81682.157835,87867.25360625,29.07666125,6351.40981,0.0,484.55625,18741.05625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN ScalarQuantizer<4>,05b-shared-graph-sq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,8fc76c14c25d1c5df6fd7264b50b399562b873edf69f123f3f4e91f6aae6a8fe,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,1,1,,standard,1,0.14675,1218.036293489,18786.79907375,7753.749,79281.43,130266.624,,,,,819.531984329,518001036,,,644620288,0.0,0.0,341336064.0,0.0,4.23125,4.23125,17331.2,18295.66407125,278.8375325,72.28421,140.01326,0.0,7.97,554.55625,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,2,2,,standard,1,0.2305,3436.299646841,4787.22684625,1609.921,20666.956,50634.682,,,,,819.531984329,518001036,,,645394432,0.0,0.0,341336064.0,0.0,5.45875,5.45875,22359.04,4323.154035,282.961945,55.07674125,126.034125,0.0,9.4125,647.41125,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,3,3,,standard,1,0.310125,3404.386351807,5055.9028475,1726.845,17451.39,70653.147,,,,,819.531984329,518001036,,,645898240,0.0,0.0,341336064.0,0.0,6.5575,6.5575,26859.52,4518.78026875,330.02606875,58.61499125,148.48151875,0.0,10.70875,729.64,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,4,4,,standard,1,0.376875,3199.830524176,5720.50594375,2125.416,19123.977,57051.625,,,,,819.531984329,518001036,,,646688768,0.0,0.0,341336064.0,0.0,7.47375,7.47375,30612.48,5124.39068375,369.63771125,59.856235,166.62131375,0.0,11.78,796.51875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,5,5,,standard,1,0.442125,2947.176629656,5622.5216775,2468.947,22287.392,53286.075,,,,,819.531984329,518001036,,,646955008,0.0,0.0,341336064.0,0.0,8.47375,8.47375,34708.48,4935.44309,427.37251625,64.91035,194.79572125,0.0,12.94375,868.1525,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,6,6,,standard,1,0.498875,1996.171308497,11589.2088725,2775.9,56835.72,114847.652,,,,,819.531984329,518001036,,,647278592,0.0,0.0,341336064.0,0.0,9.425,9.425,38604.8,10881.4591175,451.83554625,59.2368,196.67740875,0.0,14.0475,935.81875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,7,7,,standard,1,0.550875,2680.308166555,6539.8805075,2648.752,23551.194,58696.951,,,,,819.531984329,518001036,,,647434240,0.0,0.0,341336064.0,0.0,10.34625,10.34625,42378.24,5776.98375875,484.43859875,62.4872325,215.9709175,0.0,15.09625,999.41875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,8,8,,standard,1,0.59675,3210.370163385,5621.42085375,2906.83,17913.884,38220.195,,,,,819.531984329,518001036,,,647598080,0.0,0.0,341336064.0,0.0,11.245,11.245,46059.52,4894.70845625,476.605335,52.62704625,197.48001625,0.0,16.145,1063.405,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,9,9,,standard,1,0.63425,3233.31137147,5587.194365,3359.835,15259.184,36541.631,,,,,819.531984329,518001036,,,647725056,0.0,0.0,341336064.0,0.0,12.0975,12.0975,49551.36,4773.9811775,529.62944625,57.1308125,226.45292875,0.0,17.15125,1123.58875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,10,10,,standard,1,0.651875,2750.503971405,7027.95324125,3417.784,25092.03,52380.169,,,,,819.531984329,518001036,,,648007680,0.0,0.0,341336064.0,0.0,12.94125,12.94125,53007.36,6165.4469325,562.95662125,57.9186675,241.63102,0.0,18.15875,1183.38125,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,11,11,,standard,1,0.6685,2648.843964201,7431.98754875,3758.608,19018.515,68792.725,,,,,819.531984329,518001036,,,648220672,0.0,0.0,341336064.0,0.0,13.76875,13.76875,56396.8,6485.27119375,612.498335,62.80671375,271.41130625,0.0,19.12125,1239.4675,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,12,12,,standard,1,0.68225,3192.168614432,5511.290145,3963.174,14447.751,22585.71,,,,,819.531984329,518001036,,,648564736,0.0,0.0,341336064.0,0.0,14.585,14.585,59740.16,4526.251085,642.1176925,61.72240625,281.19896125,0.0,20.105,1296.78875,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,13,13,,standard,1,0.69175,2593.323921945,7656.1870175,4337.553,23062.073,42328.655,,,,,819.531984329,518001036,,,648814592,0.0,0.0,341336064.0,0.0,15.3625,15.3625,62924.8,6633.87875625,666.44802375,61.85462375,294.00561375,0.0,21.01625,1348.93,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,14,14,,standard,1,0.70025,2674.982777959,6953.8666025,4463.061,17590.573,33702.897,,,,,819.531984329,518001036,,,648843264,0.0,0.0,341336064.0,0.0,16.16375,16.16375,66206.72,5922.29794875,679.8287575,58.67081375,293.0690825,0.0,21.91875,1401.0375,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,15,15,,standard,1,0.713125,2518.211913161,8255.63462375,4691.407,21186.604,49430.353,,,,,819.531984329,518001036,,,649039872,0.0,0.0,341336064.0,0.0,17.02625,17.02625,69739.52,7132.5178525,734.52760125,61.41165,327.17752,0.0,22.9325,1458.4025,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
05b,gist,SAQ-DiskANN-Disk,hybrid_disk,test,gist_test_20260829_204245,0,32,2.0,beam1,16,16,,standard,1,0.7225,2175.85225998,9593.35108,4842.268,30145.006,71380.153,,,,,819.531984329,518001036,,,649183232,0.0,0.0,341336064.0,0.0,17.87875,17.87875,73231.36,8420.20727,765.01521375,62.72811875,345.4004775,0.0,23.89375,1512.89375,0.0,0.0,0.0,0.0,0.0,0.0,800,02_diskann_fair,DiskANN spherical::Impl<4>,05b-shared-graph-saq4-release-native-odirect-v1,ad3c67ae1fadf7104297032eb26d35bb228b217530c1fee261a834d883166f20,7dd8941dcdf9a40c2444d3d84fabfc80df5e9bdf48e58404ee6acfe904091cf5,9af590be2b17439edc921951c6489c6312860d6ee1c39e0be02de0cea9cb924e,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354,c43f3255726fed92ee142584ccd3a88728861862cb38f7c3defce8669ea501e6,20260813,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,3e824adbeebfb0180b09207b1d8d7007badb27fc512e57d039dff5dbb39bd993,shared_baseline,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05B_diskann_shared_graph/gist/artifacts/test/SAQ-DiskANN-Disk__hybrid_disk__B2__standard__w32__r0.json,SAQ-DiskANN,05B shared graph
